Year,DoY,NEE,NEE_f,NEE_fqc,GPP_f,GPP_fqc,Reco_f,LE,LE_f,LE_fqc,H,H_f,H_fqc,Rg,Rg_f,Rg_fqc,Tair,Tair_f,Tair_fqc,rH,VPD,VPD_f,VPD_fqc,P,Tmin,Tmin_f,VPDmax,VPDmax_f,iWUE,Gs
2013,297,NaN,-0.663617686628571,0.770833333333333,1.447300512888,0.770833333333333,0.783682826259428,NaN,16.0236666221875,0.0833333333333333,NaN,43.2018016694444,0.0833333333333333,NaN,237.992489565797,2.47916666666667,12.25235625,12.25235625,0,36.5944729166667,10.3924020833333,10.3924020833333,0,0,1.1153,1.1153,20.185,20.185,69.7517941367973,0.0615032173560753
2013,298,NaN,-0.4598544714,1.10416666666667,1.15507141185376,1.10416666666667,0.695216940453759,NaN,39.3431252905839,0.75,NaN,17.5206565288208,0.625,NaN,245.737162172597,3,9.69087083333333,9.69087083333333,0,82.96105,2.27163958333333,2.27163958333333,0,12.38539,5.4666,5.4666,7.0492,7.0492,NaN,NaN
2013,299,NaN,-0.0447134026909091,1.39583333333333,0.700827502450609,1.39583333333333,0.6561140997597,NaN,38.3977895789966,0.708333333333333,NaN,33.6887854217376,0.708333333333333,NaN,243.369690505346,3,8.52434166666667,8.52434166666667,0,72.07320625,3.85588895833333,3.85588895833333,0,0.11058,2.8732,2.8732,10.615,10.615,NaN,NaN
2013,300,-0.3284280108,-0.215095704891429,0.770833333333333,0.896526395535421,0.770833333333333,0.681430690643993,33.6015336183333,33.6015336183333,0,36.4624856345833,36.4624856345833,0,NaN,238.910320292311,3,9.43506645833333,9.43506645833333,0,60.34005625,5.978690625,5.978690625,0,0,0.49399,0.49399,13.558,13.558,NaN,NaN
2013,301,-0.282469348224,-0.266971834224,0.0208333333333333,1.04281959976906,0.0208333333333333,0.775847765545058,32.6517548735417,32.6517548735417,0,32.3209678354167,32.3209678354167,0,NaN,233.841017582292,3,12.7657833333333,12.7657833333333,0,42.6539020833333,9.24410833333333,9.24410833333333,0,0,7.6351,7.6351,17.139,17.139,34.0689005835043,0.128798938930655
2013,302,-0.031547016,-0.031547016,0,0.82243168768555,0,0.79088467168555,30.8221661395833,30.8221661395833,0,15.8701083354167,15.8701083354167,0,NaN,209.432198292262,3,13.438975,13.438975,0,27.3713416666667,11.426925,11.426925,0,0,9.149,9.149,17,17,41.6329671983265,0.084434326029976
2013,303,NaN,-0.2576463696,0.0625,0.925949569920243,0.0625,0.668303200320243,31.5728436916667,31.5728436916667,0,NaN,39.5434359510417,0.0416666666666667,NaN,208.735649472437,3,9.55075625,9.55075625,0,42.143025,7.2440625,7.2440625,0,0,3.577,3.577,12.878,12.878,39.6335689243799,0.104791272705093
2013,304,-0.5377233816,-0.5127969276,0.0208333333333333,1.07821392769854,0.0208333333333333,0.565417000098539,20.6538318358333,20.6538318358333,0,43.2745056854167,43.2745056854167,0,NaN,208.204542931344,3,6.19012208333333,6.19012208333333,0,44.5375958333333,5.61648541666667,5.61648541666667,0,0,0.40166,0.40166,9.6001,9.6001,26.8931955201509,0.135611291116445
2013,305,NaN,-0.347257668428571,0.520833333333333,0.939454629688184,0.520833333333333,0.592196961259612,NaN,19.7129008790104,0.0208333333333333,NaN,52.3803437164583,0.0208333333333333,NaN,207.313662459872,3,7.25896666666667,7.25896666666667,0,42.8670895833333,6.26488125,6.26488125,0,0,2.3582,2.3582,11.238,11.238,31.9514174254322,0.116252114994531
2013,306,NaN,-0.393382074054545,0.9375,0.991639051664677,0.9375,0.598256977610131,NaN,16.3623063945972,0.0416666666666667,NaN,46.3651256433333,0.0416666666666667,NaN,206.380083589313,3,7.46481229166667,7.46481229166667,0,42.9860041666667,7.18686666666667,7.18686666666667,0,0,-2.1651,-2.1651,14.409,14.409,44.4631600315113,0.0884953703152783
2013,307,NaN,-0.339527196,0.125,1.03946991993715,0.125,0.699942723937152,NaN,24.0301882074167,0.0416666666666667,NaN,35.3163625701389,0.0416666666666667,NaN,199.796727292201,2.4375,11.2946020833333,11.2946020833333,0,38.82615,8.43074583333333,8.43074583333333,0,0.22116,7.689,7.689,13.332,13.332,NaN,NaN
2013,308,NaN,-0.9673356744,0.0833333333333333,1.62711382020776,0.0833333333333333,0.65977814580776,NaN,10.9218655572917,0.0208333333333333,NaN,34.016726575,0.0208333333333333,NaN,203.04245295,2,10.0604854166667,10.0604854166667,0,59.7773354166667,5.4467375,5.4467375,0,1.43759,4.0949,4.0949,10.969,10.969,NaN,NaN
2013,309,NaN,-0.0524663881694505,0.375,0.605291160286201,0.375,0.552824772116751,NaN,40.3576414250253,0.166666666666667,NaN,36.0327410003472,0.229166666666667,NaN,203.064835390972,0.895833333333333,6.45469854166667,6.45469854166667,0,68.77863125,3.07888166666667,3.07888166666667,0,0.66349,0.51474,0.51474,7.8733,7.8733,NaN,NaN
2013,310,NaN,-0.401590016362885,0.3125,0.862087139270487,0.3125,0.460497122907603,20.1201150826042,20.1201150826042,0,38.828057565625,38.828057565625,0,214.5315409375,214.5315409375,0,3.0390575,3.0390575,0,34.6408145833333,5.64196041666667,5.64196041666667,0,0,-3.9658,-3.9658,12.067,12.067,NaN,NaN
2013,311,NaN,-0.558877912025604,0.479166666666667,1.08768148617441,0.479166666666667,0.528803574148808,NaN,14.957684406384,0.0416666666666667,NaN,43.2326720659028,0.0208333333333333,208.639784166667,208.639784166667,0,6.14246604166667,6.14246604166667,0,32.9178125,7.3604875,7.3604875,0,0,-2.5742,-2.5742,15.32,15.32,NaN,NaN
2013,312,-0.5490921744,-0.522974801707013,0.0625,1.06192255219918,0.0625,0.538947750492165,12.2607863286042,12.2607863286042,0,30.7768257270833,30.7768257270833,0,205.471529854167,205.471529854167,0,8.62472708333333,8.62472708333333,0,36.3637,7.5907,7.5907,0,0,2.3556,2.3556,13.835,13.835,52.3338953759851,0.0634842626283808
2013,313,NaN,-0.355483082189045,0.4375,0.935912359425525,0.4375,0.580429277236479,17.614771752375,17.614771752375,0,35.4226236264583,35.4226236264583,0,203.300408479167,203.300408479167,0,9.95754583333333,9.95754583333333,0,34.43915625,9.38440416666667,9.38440416666667,0,0,1.9737,1.9737,18.352,18.352,39.5717542049108,0.0675846103058086
2013,314,NaN,-0.381716470855382,0.479166666666667,1.01255958528652,0.479166666666667,0.630843114431138,NaN,13.2177679959816,0.0208333333333333,32.8103996870833,32.8103996870833,0,NaN,195.276803673611,0.0625,9.26886395833333,9.26886395833333,0,35.4342083333333,9.08645833333333,9.08645833333333,0,0,-0.66769,-0.66769,19.039,19.039,64.475160006585,0.0524593609725902
2013,315,NaN,-0.285904979417382,0.583333333333333,0.97436508564268,0.583333333333333,0.688460106225298,NaN,15.1591162012478,0.0833333333333333,NaN,39.468812739931,0.0416666666666667,NaN,201.172813020833,0.0833333333333333,9.116121875,9.116121875,0,36.7776916666667,8.7795375,8.7795375,0,0,-0.30187,-0.30187,18.251,18.251,40.8848268918802,0.0695831517007929
2013,316,NaN,-0.29339396893987,0.604166666666667,0.839379514203179,0.604166666666667,0.545985545263309,NaN,5.04104195118388,0.479166666666667,NaN,11.1286828372677,0.4375,NaN,68.2754614973958,0.125,3.063715625,3.063715625,0,94.6776708333333,0.854134729166667,0.854134729166667,0,0.11058,-0.75124,-0.75124,4.8821,4.8821,NaN,NaN
2013,317,NaN,-0.877343237483567,0.395833333333333,1.56447452683434,0.395833333333333,0.687131289350773,NaN,9.70742442816176,0.166666666666667,NaN,43.4410128574824,0.0833333333333333,NaN,142.290174601563,0.0416666666666667,5.668853125,5.668853125,0,83.5805916666667,1.89284845833333,1.89284845833333,0,0,0.65454,0.65454,6.9865,6.9865,NaN,NaN
2013,318,NaN,-0.494568431607578,0.166666666666667,1.29776393686342,0.166666666666667,0.803195505255838,NaN,12.042209584125,0.0208333333333333,24.4055113877083,24.4055113877083,0,NaN,154.062273543981,0.125,7.36585625,7.36585625,0,62.27531875,4.37800270833333,4.37800270833333,0,0,2.8668,2.8668,11.15,11.15,33.8577432082132,0.109629352533488
2013,319,NaN,-0.276939015066798,0.0833333333333333,1.10509058801719,0.0833333333333333,0.828151572950388,NaN,10.3395594784783,0.1875,NaN,5.84820602234604,0.0416666666666667,NaN,115.82289015625,0.0416666666666667,7.61744166666667,7.61744166666667,0,70.8674354166667,3.27393791666667,3.27393791666667,0,1.76934,3.1899,3.1899,8.4955,8.4955,69.034273587322,0.0727410794357086
2013,320,NaN,0.0918395507699999,0.104166666666667,0.822368168424057,0.104166666666667,0.914207719194057,NaN,34.6907065858904,0.270833333333333,NaN,21.1905579545131,0.125,NaN,166.316988984375,0.0625,9.90047083333333,9.90047083333333,0,61.6895875,5.05567604166667,5.05567604166667,0,0.33175,6.9455,6.9455,11.092,11.092,NaN,NaN
2013,321,NaN,-0.269211046917145,0.229166666666667,1.09287637816949,0.229166666666667,0.823665331252344,18.6606672596042,18.6606672596042,0,30.6453530041667,30.6453530041667,0,NaN,196.322269791667,0.0833333333333333,8.23408333333333,8.23408333333333,0,51.17389375,5.74745625,5.74745625,0,0,3.7915,3.7915,11.238,11.238,NaN,NaN
2013,322,NaN,-0.415211986529529,0.5625,1.16068059302568,0.5625,0.745468606496154,NaN,9.56906519063194,0.0208333333333333,NaN,11.7868704783333,0.0208333333333333,NaN,102.934798241667,0.0833333333333333,7.08972916666667,7.08972916666667,0,53.8852458333333,5.134375,5.134375,0,0,2.4554,2.4554,10.786,10.786,48.8611285887963,0.0611867528352839
2013,323,-0.54895857624,-0.47251330253751,0.166666666666667,1.26754753755232,0.166666666666667,0.79503423501481,NaN,11.3250677432604,0.0208333333333333,NaN,26.0482804979167,0.0208333333333333,NaN,173.228459227431,0.0625,9.49571458333333,9.49571458333333,0,51.1139270833333,6.32609583333333,6.32609583333333,0,0,3.6116,3.6116,11.271,11.271,50.8770660696341,0.0713760510651897
2013,324,NaN,0.119212462228944,0.541666666666667,0.573775128107991,0.541666666666667,0.692987590336935,NaN,21.366362293314,0.1875,NaN,-0.108824835074327,0.1875,NaN,65.1835168210417,0.0416666666666667,7.05148541666667,7.05148541666667,0,67.6388458333333,3.31877833333333,3.31877833333333,0,5.19744,3.6159,3.6159,6.3964,6.3964,NaN,NaN
2013,325,NaN,-0.252605593482899,0.395833333333333,1.01001668186992,0.395833333333333,0.757411088387024,NaN,25.3433270047594,0.333333333333333,NaN,11.2714996020161,0.166666666666667,NaN,109.559661001604,0.0208333333333333,7.446116875,7.446116875,0,75.8545541666667,3.01014270833333,3.01014270833333,0,0.99525,-2.2663,-2.2663,7.6662,7.6662,NaN,NaN
2013,326,NaN,0.406105532265801,1.0625,0.196164429045843,1.0625,0.602269961311644,NaN,4.29215968857233,1,NaN,27.4285730946123,0.729166666666667,NaN,20.2376306811111,0.0625,1.72063958333333,1.72063958333333,0,95.7752666666667,2.06892889583333,2.06892889583333,0,0,-20.828,-20.828,6.6441,6.6441,NaN,NaN
2013,327,NaN,0.233532329479567,1.10416666666667,0.412534970093738,1.10416666666667,0.646067299573305,NaN,3.45448130026503,1.0625,NaN,7.33196487299515,1.0625,NaN,21.1204334848958,0.0625,2.11241458333333,2.11241458333333,0,96.0842958333333,2.16739645833333,2.16739645833333,0,0,-4.8708,-4.8708,3.1963,3.1963,NaN,NaN
2013,328,NaN,0.128500582971891,1.04166666666667,0.51636935292232,1.04166666666667,0.644869935894211,NaN,14.6520586537478,0.9375,NaN,11.6629944183688,0.9375,NaN,94.8580775754167,0.0416666666666667,0.966181458333333,0.966181458333333,0,94.7623458333333,1.93521583333333,1.93521583333333,0,5.30804,-10.481,-10.481,5.2861,5.2861,NaN,NaN
2013,329,NaN,0.437457293642451,0.729166666666667,0.138208413812829,0.729166666666667,0.57566570745528,NaN,10.671763156972,0.416666666666667,NaN,47.5558181398695,0.291666666666667,NaN,99.8217291927083,0.0416666666666667,-1.47634958333333,-1.47634958333333,0,84.8266708333333,0.945931666666667,0.945931666666667,0,2.54344,-4.5351,-4.5351,1.8528,1.8528,NaN,NaN
2013,330,NaN,0.381195635532797,0.75,0.19689770822201,0.75,0.578093343754807,NaN,9.99992382178387,0.125,NaN,37.8640212671835,0.125,NaN,180.381066275,0.0208333333333333,-2.20482791666667,-2.20482791666667,0,81.6704083333333,1.03385345833333,1.03385345833333,0,0.11058,-8.3574,-8.3574,2.4954,2.4954,NaN,NaN
2013,331,-0.1337507208,0.13967626265082,0.375,0.494594117265565,0.375,0.634270379916384,NaN,16.6398255392954,0.0208333333333333,18.1919799875208,18.1919799875208,0,NaN,162.954490286458,0.0625,0.277624375,0.277624375,0,76.678425,1.72673933333333,1.72673933333333,0,0,-6.5612,-6.5612,4.062,4.062,NaN,NaN
2013,332,NaN,0.125699185141967,0.520833333333333,0.452243502802143,0.520833333333333,0.57794268794411,NaN,13.2935370285833,0.0208333333333333,33.3959688374792,33.3959688374792,0,NaN,179.849662072917,0.0208333333333333,0.527599791666667,0.527599791666667,0,76.9918625,1.83728229166667,1.83728229166667,0,0,-5.9476,-5.9476,5.7292,5.7292,7.72677365715504,0.193778899697684
2013,333,NaN,0.0886934934760274,0.458333333333333,0.51510663489648,0.458333333333333,0.603800128372507,NaN,15.2609711139375,0.0625,NaN,14.4742438758333,0.0208333333333333,NaN,160.567489342083,0.0416666666666667,3.3466475,3.3466475,0,72.1076416666667,2.82731229166667,2.82731229166667,0,0,-4.0587,-4.0587,7.6801,7.6801,10.9178906972113,0.162016773563262
2013,334,NaN,-0.0928566190036338,0.4375,0.678325839784381,0.4375,0.585469220780747,NaN,12.0436872778322,0.0416666666666667,9.62094887583333,9.62094887583333,0,NaN,131.175498986667,0.0416666666666667,5.44416625,5.44416625,0,68.6751604166667,3.23599229166667,3.23599229166667,0,0,-2.4448,-2.4448,7.2414,7.2414,15.7226263844163,0.146837959059197
2013,335,NaN,-0.344397059225596,0.333333333333333,0.909768111734749,0.333333333333333,0.565371052509152,NaN,18.7000664706667,0.0208333333333333,26.9937835504167,26.9937835504167,0,NaN,158.798356416667,0.0416666666666667,5.21157354166667,5.21157354166667,0,65.37910625,3.43499666666667,3.43499666666667,0,0,-0.16914,-0.16914,7.5051,7.5051,14.6423552880561,0.176273658094786
2013,336,NaN,-0.0749196786010612,0.0833333333333333,0.706337962115769,0.0833333333333333,0.631418283514708,NaN,21.3091740199901,0.0625,NaN,11.4370375162233,0.0208333333333333,NaN,176.240639057292,0.0416666666666667,6.746520625,6.746520625,0,49.2768604166667,5.429925,5.429925,0,0,-0.61695,-0.61695,10.055,10.055,17.5275389369474,0.117963355705822
2013,337,-0.089001072,-0.089001072,0,0.802664465639472,0,0.713663393639472,22.24755565625,22.24755565625,0,7.21688945833333,7.21688945833333,0,NaN,173.987428895833,0.0208333333333333,8.55911458333333,8.55911458333333,0,37.7229416666667,7.52349791666667,7.52349791666667,0,0,3.4898,3.4898,12.905,12.905,27.4467468900456,0.0885314507859343
2013,338,NaN,0.0715237144233356,0.104166666666667,0.673321159853245,0.104166666666667,0.744844874276581,NaN,14.5686389261287,0.104166666666667,NaN,30.6389367126403,0.0208333333333333,NaN,143.745391411458,0.0416666666666667,8.01250625,8.01250625,0,52.5564666666667,5.48988333333333,5.48988333333333,0,0,1.6993,1.6993,9.7601,9.7601,28.9805295331639,0.0849751303171153
2013,339,NaN,0.135581682312099,0.229166666666667,0.143552634278646,0.229166666666667,0.279134316590745,NaN,6.46334104834286,0.125,NaN,24.7062974966083,0.145833333333333,NaN,24.0729878018229,0.0833333333333333,-7.79963083333333,-7.79963083333333,0,88.5706125,0.424544083333333,0.424544083333333,0,6.9,-11,-11,1.1394,1.1394,0.284509014996683,NaN
2013,340,NaN,0.149944182284947,0.625,0.158359856129498,0.625,0.308304038414446,NaN,14.8603176896787,0.270833333333333,NaN,36.781047008216,0.25,NaN,180.834738020833,0.0208333333333333,-8.37109333333333,-8.37109333333333,0,78.26004375,1.21780375,1.21780375,0,2.10108,-19.821,-19.821,4.719,4.719,NaN,NaN
2013,341,NaN,0.0747847166593486,0.208333333333333,0.34778417852276,0.208333333333333,0.422568895182108,NaN,1.06869713500735,0.1875,NaN,12.531902103909,0.0833333333333333,NaN,26.9364217845052,0.0833333333333333,-4.59656916666667,-4.59656916666667,0,99.8625791666667,0.0435018750000001,0.0435018750000001,0,0,-9.5955,-9.5955,1.7758,1.7758,NaN,NaN
2013,342,NaN,0.358883393730403,0.291666666666667,0.190140949739499,0.291666666666667,0.549024343469902,NaN,13.8651225167392,0.0625,NaN,24.0084418535176,0.0625,NaN,155.433035139844,0.0208333333333333,-2.07094375,-2.07094375,0,79.2697916666667,1.21831472916667,1.21831472916667,0,0.11058,-6.5425,-6.5425,2.8414,2.8414,NaN,NaN
2013,343,NaN,0.469801671794877,0.3125,-0.032200581712914,0.3125,0.437601090081963,NaN,15.4298766144658,0.0625,NaN,25.0358642788095,0.0416666666666667,NaN,123.368784500781,0.0416666666666667,-5.92214166666667,-5.92214166666667,0,69.2915791666667,1.20401625,1.20401625,0,0,-11.601,-11.601,3.1583,3.1583,NaN,NaN
2013,344,NaN,0.168394156432953,0.395833333333333,0.317592151534092,0.395833333333333,0.485986307967045,NaN,9.55841670959722,0.0416666666666667,29.4928760229167,29.4928760229167,0,NaN,164.954755881944,0.104166666666667,-6.13197854166667,-6.13197854166667,0,49.9369020833333,2.39496604166667,2.39496604166667,0,0,-15.306,-15.306,5.9139,5.9139,10.2444969747962,0.124264620483752
2013,345,NaN,0.210687626822128,0.645833333333333,0.342209339783687,0.645833333333333,0.552896966605816,NaN,7.96358565616144,0.145833333333333,NaN,41.7810311183288,0.104166666666667,NaN,168.887371510417,0.104166666666667,-3.553805,-3.553805,0,60.93078125,2.05600791666667,2.05600791666667,0,0,-10.717,-10.717,5.1541,5.1541,7.79343443691416,0.118688915575179
2013,346,NaN,0.351866460751363,0.5,0.271082486135198,0.5,0.622948946886561,NaN,3.48262391947695,0.354166666666667,NaN,5.27121457354167,0.0625,NaN,64.3970060677083,0.229166666666667,-0.16576875,-0.16576875,0,77.4229791666667,1.4612496875,1.4612496875,0,0,-7.7544,-7.7544,5.2369,5.2369,33.7882896898644,0.0585070131829427
2013,347,NaN,0.109000999002522,0.708333333333333,0.552894075919351,0.708333333333333,0.661895074921873,NaN,19.4770274781324,0.458333333333333,NaN,23.8504453463591,0.4375,NaN,158.344410808036,0.291666666666667,3.00543916666667,3.00543916666667,0,85.35446875,1.28509270833333,1.28509270833333,0,1.10584,-2.525,-2.525,4.0515,4.0515,NaN,NaN
2013,348,NaN,0.178216451650318,0.583333333333333,0.282612156401303,0.583333333333333,0.46082860805162,NaN,11.4073871684889,0.166666666666667,NaN,29.4140523794725,0.145833333333333,NaN,170.926570208333,0.104166666666667,-0.394678541666667,-0.394678541666667,0,65.1958479166667,2.29151666666667,2.29151666666667,0,0,-4.9253,-4.9253,5.2545,5.2545,NaN,NaN
2013,349,NaN,0.122399044323831,0.291666666666667,0.300317182506118,0.291666666666667,0.422716226829949,9.53926243739583,9.53926243739583,0,33.28922210625,33.28922210625,0,NaN,175.774019798611,0.1875,0.779260208333333,0.779260208333333,0,58.8734458333333,3.19995854166667,3.19995854166667,0,0,-5.3883,-5.3883,7.1383,7.1383,9.62059516437028,0.120412458186902
2013,350,0.1864886544,0.236225320694263,0.291666666666667,0.249373886697584,0.291666666666667,0.485599207391846,NaN,10.3141102293958,0.0208333333333333,20.5243387920833,20.5243387920833,0,NaN,172.645415270833,0.145833333333333,4.27658416666667,4.27658416666667,0,52.998525,4.760355625,4.760355625,0,0,-5.0672,-5.0672,10.567,10.567,18.2142506863906,0.0869456922656703
2013,351,NaN,-0.0323906485387116,0.645833333333333,0.478707814130567,0.645833333333333,0.446317165591856,NaN,6.5478861568125,0.0208333333333333,35.8522141929167,35.8522141929167,0,NaN,172.147926723958,0.1875,3.75738770833333,3.75738770833333,0,57.1699520833333,3.96804104166667,3.96804104166667,0,0,-2.3864,-2.3864,9.0204,9.0204,34.5143351524871,0.0819543642228756
2013,352,NaN,-0.00201190954133569,0.354166666666667,0.460463211881916,0.354166666666667,0.458451302340581,NaN,9.85367127961806,0.0416666666666667,15.38190153,15.38190153,0,NaN,154.36315109375,0.0625,5.19031895833333,5.19031895833333,0,52.384225,5.23117583333333,5.23117583333333,0,0,-3.571,-3.571,10.882,10.882,25.0638011453439,0.0677108841023878
2013,353,NaN,-0.203555118876,0.0625,0.669278990999308,0.0625,0.465723872123308,10.0511829548958,10.0511829548958,0,NaN,9.58902374715909,0.0208333333333333,NaN,164.835919477431,0.145833333333333,6.73708541666667,6.73708541666667,0,41.7154375,6.09533541666667,6.09533541666667,0,0,1.2808,1.2808,11.217,11.217,30.8167590548645,0.0615304739797224
2013,354,NaN,-0.287431355870646,0.3125,0.676715588598374,0.3125,0.389284232727728,NaN,4.2854178003125,0.0416666666666667,13.8515253266667,13.8515253266667,0,NaN,110.95595653,0.0416666666666667,3.7912975,3.7912975,0,64.3451958333333,2.97890172916667,2.97890172916667,0,0,-0.97232,-0.97232,6.4724,6.4724,25.8983342113688,0.077230559352729
2013,355,NaN,-0.0259674196761387,0.25,0.354706295547571,0.25,0.328738875871432,NaN,22.5405360682297,0.104166666666667,NaN,14.102768142043,0.0833333333333333,NaN,96.7897019416667,0.0208333333333333,0.809150833333333,0.809150833333333,0,87.2514145833333,0.862078541666667,0.862078541666667,0,0.99526,-0.75254,-0.75254,2.8387,2.8387,NaN,NaN
2013,356,NaN,-0.0406220176530681,0.25,0.318567848046759,0.25,0.277945830393691,NaN,16.3711580617897,0.104166666666667,NaN,23.0630568367146,0.104166666666667,NaN,152.131867385417,0.0208333333333333,-1.94777166666667,-1.94777166666667,0,78.1856895833333,1.32689485416667,1.32689485416667,0,0.99525,-8.4968,-8.4968,3.6385,3.6385,NaN,NaN
2013,357,-0.0895917672,-0.0611348084281951,0.333333333333333,0.360219946464736,0.333333333333333,0.299085138036541,NaN,10.0351211664792,0.0208333333333333,29.1433216833333,29.1433216833333,0,NaN,171.669235151042,0.0208333333333333,-0.708986041666667,-0.708986041666667,0,64.39706875,2.41743270833333,2.41743270833333,0,0,-7.4879,-7.4879,5.889,5.889,NaN,NaN
2013,358,NaN,-0.231749589867044,0.0833333333333333,0.588459676271266,0.0833333333333333,0.356710086404222,8.78243100875,8.78243100875,0,18.4914737875,18.4914737875,0,NaN,168.000787234375,0.0208333333333333,2.59594895833333,2.59594895833333,0,57.2043458333333,3.64962083333333,3.64962083333333,0,0,-2.6869,-2.6869,7.6398,7.6398,23.9885372166444,0.0845987933067765
2013,359,NaN,-0.0133071219848116,0.75,0.290490441745366,0.75,0.277183319760554,NaN,7.07305984097572,0.25,NaN,33.1128131405358,0.229166666666667,NaN,163.754944296875,0.0208333333333333,-0.958217083333333,-0.958217083333333,0,68.4610625,2.14543729166667,2.14543729166667,0,0,-7.1361,-7.1361,5.4391,5.4391,12.9027119248181,0.117309027304307
2013,360,0.0895901904,0.0880395837111267,0.520833333333333,0.189334809676328,0.520833333333333,0.277374393387455,NaN,5.91477304807441,0.0625,29.9971101625,29.9971101625,0,NaN,170.351274421875,0.0208333333333333,-0.667805833333333,-0.667805833333333,0,61.3213020833333,3.05101875,3.05101875,0,0,-7.7756,-7.7756,8.9791,8.9791,19.7222672925682,0.0931371524707935
2013,361,NaN,-0.0490281840343436,0.625,0.347879276812759,0.625,0.298851092778415,NaN,5.33614734006351,0.208333333333333,NaN,34.1778560778608,0.1875,NaN,167.664575244792,0.0208333333333333,1.02395104166667,1.02395104166667,0,51.0795916666667,4.05831229166667,4.05831229166667,0,0,-6.8654,-6.8654,9.9282,9.9282,NaN,NaN
2013,362,NaN,-0.122934690789041,0.0208333333333333,0.453200530995644,0.0208333333333333,0.330265840206603,5.2495440941875,5.2495440941875,0,16.9110811604167,16.9110811604167,0,NaN,165.378828791667,0.0208333333333333,2.74891479166667,2.74891479166667,0,50.9982666666667,3.94105208333333,3.94105208333333,0,0,-1.9076,-1.9076,7.008,7.008,26.8847705036256,0.0596265646999815
2013,363,NaN,-0.138751612705202,0.25,0.393409998893623,0.25,0.254658386188421,NaN,2.37381374264717,0.0833333333333333,NaN,35.3591419596747,0.0416666666666667,143.50754815625,143.50754815625,0,-1.63377041666667,-1.63377041666667,0,74.3773291666667,1.47379354166667,1.47379354166667,0,0,-6.3146,-6.3146,2.8024,2.8024,11.0420372271875,0.111353241028407
2013,364,NaN,0.0170030271298838,0.229166666666667,0.306073232039222,0.229166666666667,0.323076259169106,NaN,6.58277744758333,0.0208333333333333,NaN,23.7949493867188,0.0208333333333333,NaN,169.550737833333,0.0208333333333333,1.46366208333333,1.46366208333333,0,51.8806729166667,3.97040104166667,3.97040104166667,0,0,-4.815,-4.815,8.6373,8.6373,19.8796651853355,0.0726644837551823
2013,365,NaN,-0.123109930110502,0.0416666666666667,0.483422469492849,0.0416666666666667,0.360312539382347,NaN,5.21264570981374,0.0208333333333333,NaN,16.974033919222,0.0208333333333333,NaN,170.962337561458,0.0208333333333333,NaN,2.8869135745335,0.0208333333333333,NaN,NaN,4.36225725267865,0.0208333333333333,NaN,NaN,-2.516,NaN,8.2005,34.2633082822093,0.0516453854178769
2014,1,NaN,-0.0219234522621737,0.145833333333333,0.428604829080125,0.145833333333333,0.406681376817951,NaN,6.78482267060669,0.0416666666666667,NaN,21.9839681254775,0.0208333333333333,NaN,171.355872380208,0.0208333333333333,3.867920625,3.867920625,0,45.0786458333333,4.858201875,4.858201875,0,0,-3.05193,-3.05193,9.3932,9.3932,23.5224751724166,0.0542294689259544
2014,2,NaN,-0.199027095029683,0.208333333333333,0.567581307637456,0.208333333333333,0.368554212607773,NaN,4.77655965,0.0416666666666667,23.338779720625,23.338779720625,0,NaN,176.559734932292,0.0208333333333333,0.717246875,0.717246875,0,62.62401875,3.46511426104167,3.46511426104167,0,0,-9.11274,-9.11274,9.0034,9.0034,30.3319996445873,0.0623647448627064
2014,3,-0.2265358752,-0.2265358752,0,0.692125131304785,0,0.465589256104785,NaN,3.9176015905625,0.0208333333333333,10.0266072083333,10.0266072083333,0,165.519960102833,165.519960102833,0,3.96544041666667,3.96544041666667,0,51.3716104166667,4.31153541666667,4.31153541666667,0,0,-0.62637,-0.62637,8.4969,8.4969,44.0041650742772,0.0499874902162771
2014,4,NaN,-0.0111244667478261,0.0208333333333333,0.541231913118302,0.0208333333333333,0.530107446370476,NaN,8.7648162576875,0.0416666666666667,18.8908550295833,18.8908550295833,0,NaN,167.813376855625,0.0208333333333333,5.57381916666667,5.57381916666667,0,42.7307791666667,5.68537916666667,5.68537916666667,0,0,-1.75347,-1.75347,11.225,11.225,38.8702178308124,0.0536032616877868
2014,5,NaN,0.362060217432,0.0416666666666667,-0.0640178135430791,0.0416666666666667,0.298042403888921,NaN,7.86651850222222,0.0208333333333333,NaN,35.2572698211574,0.0208333333333333,NaN,184.494783080208,0.0208333333333333,-3.44185916666667,-3.44185916666667,0,32.3796416666667,3.3283325,3.3283325,0,0,-8.68709,-8.68709,5.1516,5.1516,4.58505425461684,0.0994180025547709
2014,6,-0.06997216968,-0.0254659795004767,0.520833333333333,0.302864074885303,0.520833333333333,0.277398095384827,4.22880035808333,4.22880035808333,0,48.8851268395833,48.8851268395833,0,NaN,179.145000104167,0.0208333333333333,-4.95444916666667,-4.95444916666667,0,46.8622916666667,3.09417416666667,3.09417416666667,0,0,-16.03378,-16.03378,7.3153,7.3153,27.6345625498854,0.0749447405384133
2014,7,0.0238937688,0.0310241076417657,0.0625,0.355890088035591,0.0625,0.386914195677357,3.8394891111875,3.8394891111875,0,7.95178516041667,7.95178516041667,0,NaN,142.588719192708,0.0416666666666667,0.429405,0.429405,0,32.4986916666667,4.66005625,4.66005625,0,0,-6.26488,-6.26488,8.9059,8.9059,31.5544578996514,0.0335341260287858
