"Year","DoY","NEE","NEE_f","NEE_fqc","GPP_f","GPP_fqc","Reco_f","LE","LE_f","LE_fqc","H","H_f","H_fqc","Rg","Rg_f","Rg_fqc","Tair","Tair_f","Tair_fqc","rH","VPD","VPD_f","VPD_fqc","P","Tmin","Tmin_f","VPDmax","VPDmax_f"
2018,216,NA,NA,NA,NA,NA,0.575313819189128,NA,NA,NA,NA,NA,NA,NA,290.747763452344,0.0625,22.630504155,22.630504155,0,NA,NA,18.550365168636,0.0625,0,13.5,13.5,NA,37.0985060663839
2018,217,NA,NA,NA,NA,NA,0.660279900188629,NA,NA,NA,NA,NA,NA,NA,285.300851947917,0.0416666666666667,24.4983325995833,24.4983325995833,0,NA,NA,22.592165207702,0.0416666666666667,0,15.1149,15.1149,NA,46.8281037742122
2018,218,NA,NA,NA,NA,NA,0.734950666188921,NA,NA,NA,NA,NA,NA,NA,282.129554633681,0.0625,25.955040555625,25.955040555625,0,NA,NA,26.2324447144389,0.0625,0,13.846885,13.846885,NA,55.8897329837103
2018,219,NA,NA,NA,NA,NA,0.815214187350506,NA,NA,NA,NA,NA,NA,NA,288.167211270313,0.0833333333333333,27.7100420983333,27.7100420983333,0,NA,NA,29.1762994414969,0.0833333333333333,0,17.89402,17.89402,NA,58.3510441110035
2018,220,NA,NA,NA,NA,NA,0.88726821315918,NA,NA,NA,NA,NA,NA,NA,263.294606888472,0.5625,28.7493272779167,28.7493272779167,0,NA,NA,32.0983458757794,0.5625,0,16.23692,16.23692,NA,73.2522445148031
2018,221,NA,NA,NA,NA,NA,0.974208791061962,NA,NA,NA,NA,NA,NA,NA,263.725793002951,2,30.3287037035417,30.3287037035417,0,NA,NA,32.1519714490173,2,0,17,17,NA,71.1511210341814
2018,222,NA,NA,NA,NA,NA,1.00560892441357,NA,NA,NA,NA,NA,NA,NA,263.748323242754,2.25,30.883101851875,30.883101851875,0,NA,NA,30.7725738061875,2.25,0,18.38888889,18.38888889,NA,71.1511210341814
2018,223,NA,NA,NA,NA,NA,0.784694869366191,NA,NA,NA,NA,NA,NA,NA,281.80028112707,3,26.5364583333333,26.5364583333333,0,NA,NA,25.4220716710411,3,0,18.94444444,18.94444444,NA,52.515924623086
2018,224,NA,NA,NA,NA,NA,0.595995418114668,NA,NA,NA,NA,NA,NA,NA,279.493886809153,3,21.7037037035417,21.7037037035417,0,NA,NA,27.2312323108267,3,0,14.38888889,14.38888889,NA,56.7638045926616
2018,225,NA,NA,NA,NA,NA,0.640753856269305,NA,NA,NA,NA,NA,NA,NA,277.240728247892,3,22.2494212958333,22.2494212958333,0,NA,NA,29.0046908934112,3,0,11.66666667,11.66666667,NA,60.6412132590758
2018,226,NA,NA,NA,NA,NA,0.682685087488523,NA,NA,NA,NA,NA,NA,NA,275.318063221995,3,22.91377314875,22.91377314875,0,NA,NA,30.6242733651874,3,0,12.66666667,12.66666667,NA,64.3665816780315
2018,227,NA,NA,NA,NA,NA,0.73887746146737,NA,NA,NA,NA,NA,NA,NA,264.302721276727,3,23.8628472216667,23.8628472216667,0,NA,NA,31.2074057852649,3,0,11.5,11.5,NA,71.1511210341814
2018,228,NA,NA,NA,NA,NA,0.958276217912647,NA,NA,NA,NA,NA,NA,NA,291.786369751932,3,28.6556712964583,28.6556712964583,0,NA,NA,24.942947554047,3,0,18.44444444,18.44444444,NA,49.3808703643778
2018,229,NA,NA,NA,NA,NA,0.903328484363491,NA,NA,NA,NA,NA,NA,NA,286.951597210143,3,27.8246527777083,27.8246527777083,0,NA,NA,24.4210450163142,3,0,22.77777778,22.77777778,NA,49.627472147776
2018,230,NA,NA,NA,NA,NA,0.776151483612816,NA,NA,NA,NA,NA,NA,NA,281.80028112707,3,24.4832175922917,24.4832175922917,0,NA,NA,25.4220716710411,3,0,13.77777778,13.77777778,NA,52.515924623086
2018,231,NA,NA,NA,NA,NA,0.709067117770096,NA,NA,NA,NA,NA,NA,NA,279.493886809153,3,22.871527778125,22.871527778125,0,NA,NA,27.2312323108267,3,0,13,13,NA,56.7638045926616
2018,232,NA,NA,NA,NA,NA,0.818475570119559,NA,NA,NA,NA,NA,NA,NA,277.240728247892,3,25.3269675922917,25.3269675922917,0,NA,NA,29.0046908934112,3,0,17.33333333,17.33333333,NA,60.6412132590758
2018,233,NA,NA,NA,NA,NA,0.759846969281017,NA,NA,NA,NA,NA,NA,NA,275.318063221995,3,23.8420138891667,23.8420138891667,0,NA,NA,30.6242733651874,3,0,16.72222222,16.72222222,NA,64.3665816780315
2018,234,NA,NA,NA,NA,NA,0.781645339071937,NA,NA,NA,NA,NA,NA,NA,264.189074730429,3,23.5543981475,23.5543981475,0,NA,NA,31.1198134524142,3,0,10.66666667,10.66666667,NA,71.1511210341814
2018,235,NA,NA,NA,NA,NA,0.858838726802823,NA,NA,NA,NA,NA,NA,NA,252.13661131305,3,25.5665509258333,25.5665509258333,0,NA,NA,21.5889818119784,3,0,17.77777778,17.77777778,NA,42.7030614738298
2018,236,NA,NA,NA,NA,NA,0.664643713005801,NA,NA,NA,NA,NA,NA,NA,238.203516936643,3,21.3975694445833,21.3975694445833,0,NA,NA,20.341772370037,3,0,15.38888889,15.38888889,NA,42.7030614738298
2018,237,NA,NA,NA,NA,NA,0.555085861690873,NA,NA,NA,NA,NA,NA,NA,238.187353264236,3,18.554976851875,18.554976851875,0,NA,NA,20.3701004623947,3,0,11.44444444,11.44444444,NA,42.7030614738298
2018,238,NA,NA,NA,NA,NA,0.564994905149625,NA,NA,NA,NA,NA,NA,NA,238.171347220833,3,18.8119212966667,18.8119212966667,0,NA,NA,20.3958305993342,3,0,13.27777778,13.27777778,NA,42.7030614738298
2018,239,NA,NA,NA,NA,NA,0.603117853496532,NA,NA,NA,NA,NA,NA,NA,238.145857055398,3,19.4484953708333,19.4484953708333,0,NA,NA,20.4118333712686,3,0,12,12,NA,42.7030614738298
2018,240,NA,NA,NA,NA,NA,0.601181264681265,NA,NA,NA,NA,NA,NA,NA,238.137725350694,3,18.4826388888125,18.4826388888125,0,NA,NA,20.4208540949551,3,0,7.5,7.5,NA,42.7030614738298
2018,241,NA,NA,NA,NA,NA,0.801493722747913,NA,NA,NA,NA,NA,NA,NA,238.219995191091,3,22.3460648148333,22.3460648148333,0,NA,NA,20.3125591259305,3,0,8.388888889,8.388888889,NA,42.7030614738298
2018,242,NA,NA,NA,NA,NA,0.790456432441177,NA,NA,NA,NA,NA,NA,NA,239.571400992216,3,23.163194445,23.163194445,0,NA,NA,20.2742896487416,3,0,17.05555556,17.05555556,NA,42.7030614738298
2018,243,NA,NA,NA,NA,NA,0.721739325456652,NA,NA,NA,NA,NA,NA,NA,238.095962455584,3,21.324652776875,21.324652776875,0,NA,NA,20.2274852728759,3,0,11.66666667,11.66666667,NA,42.7030614738298
2018,244,NA,NA,NA,NA,NA,0.699642013114279,NA,NA,NA,NA,NA,NA,NA,238.061694767482,3,20.818287036875,20.818287036875,0,NA,NA,20.219017524493,3,0,13.88888889,13.88888889,NA,42.7030614738298
2018,245,NA,NA,NA,NA,NA,0.703440310689363,NA,NA,NA,NA,NA,NA,NA,238.030995748687,3,20.462962963125,20.462962963125,0,NA,NA,20.1913123979981,3,0,11.05555556,11.05555556,NA,42.7030614738298
2018,246,NA,NA,NA,NA,NA,0.801422286307228,NA,NA,NA,NA,NA,NA,NA,238.001508362319,3,22.590277778125,22.590277778125,0,NA,NA,20.1663653460548,3,0,13.94444444,13.94444444,NA,42.7030614738298
2018,247,NA,NA,NA,NA,NA,0.749361327067115,NA,NA,NA,NA,NA,NA,NA,239.365450427257,2.41666666666667,21.3732638891667,21.3732638891667,0,NA,NA,20.0902807077879,2.41666666666667,0,13.22222222,13.22222222,NA,42.7030614738298
2018,248,NA,NA,NA,NA,NA,0.726928359456264,NA,NA,NA,NA,NA,NA,NA,239.365450427257,2.02083333333333,20.1238425925,20.1238425925,0,NA,NA,20.0969841198995,2.02083333333333,0,9.666666667,9.666666667,NA,42.7030614738298
2018,249,NA,NA,NA,NA,NA,0.763806921377118,NA,NA,NA,NA,NA,NA,NA,238.900326489236,1.04166666666667,20.5468781827708,20.5468781827708,0,NA,NA,20.0482651377647,1.04166666666667,0,8,8,NA,43.5998094065966
2018,250,NA,NA,NA,NA,NA,0.917519826168527,NA,NA,NA,NA,NA,NA,NA,235.7815972375,1.33333333333333,23.6288927077083,23.6288927077083,0,NA,NA,20.06564632433,1.33333333333333,0.508,12.11111111,12.11111111,NA,42.7030614738298
2018,251,NA,NA,NA,NA,NA,0.798327790633901,NA,NA,NA,NA,NA,NA,NA,235.786973909028,2.02083333333333,21.9288194447917,21.9288194447917,0,NA,NA,20.0983155078179,2.02083333333333,0,15.94444444,15.94444444,NA,42.7030614738298
2018,252,NA,NA,NA,NA,NA,0.727006679684506,NA,NA,NA,NA,NA,NA,NA,235.786973909028,2.58333333333333,20.05671296375,20.05671296375,0,NA,NA,20.0881228129651,2.58333333333333,0,10.27777778,10.27777778,NA,42.7030614738298
2018,253,NA,NA,NA,NA,NA,0.687915333936907,NA,NA,NA,NA,NA,NA,NA,237.956141630208,3,19.40162037,19.40162037,0,NA,NA,20.0921611999934,3,0,12.72222222,12.72222222,NA,42.7030614738298
2018,254,NA,NA,NA,NA,NA,0.666149130229175,NA,NA,NA,NA,NA,NA,NA,237.956141630208,3,18.9259259264583,18.9259259264583,0,NA,NA,20.0749821096101,3,0,13.94444444,13.94444444,NA,42.7030614738298
2018,255,NA,NA,NA,NA,NA,0.609501891382512,NA,NA,NA,NA,NA,NA,NA,237.956141630208,3,17.3333333325,17.3333333325,0,NA,NA,20.0816855217217,3,0,10.44444444,10.44444444,NA,42.7030614738298
2018,256,NA,NA,NA,NA,NA,0.591196525047093,NA,NA,NA,NA,NA,NA,NA,237.956141630208,3,16.6597222222083,16.6597222222083,0,NA,NA,20.0871720778523,3,0,9.277777778,9.277777778,NA,42.7030614738298
2018,257,NA,NA,NA,NA,NA,0.578668900985615,NA,NA,NA,NA,NA,NA,NA,209.698930110756,3,16.0445601854583,16.0445601854583,0,NA,NA,15.1944467463892,3,0,6.111111111,6.111111111,NA,29.5734839610415
2018,258,NA,NA,NA,NA,NA,0.670629698781415,NA,NA,NA,NA,NA,NA,NA,197.35109833228,3,18.322337963125,18.322337963125,0,NA,NA,14.185018459003,3,0,9.5,9.5,NA,28.2462629713609
2018,259,NA,NA,NA,NA,NA,0.624450881051128,NA,NA,NA,NA,NA,NA,NA,181.904567384037,3,17.3825231483333,17.3825231483333,0,NA,NA,13.5924701486099,3,0,11.72222222,11.72222222,NA,26.2845402556031
2018,260,NA,NA,NA,NA,NA,0.472487864785791,NA,NA,NA,NA,NA,NA,NA,175.54780544014,3,13.0277777783958,13.0277777783958,0,NA,NA,13.4415810733953,3,0,2.222222222,2.222222222,NA,25.6773719377837
2018,261,NA,NA,NA,NA,NA,0.529619559855393,NA,NA,NA,NA,NA,NA,NA,187.076027124827,3,14.07407407425,14.07407407425,0,NA,NA,12.6169685847175,3,0,2.333333333,2.333333333,NA,26.154032237847
2018,262,NA,NA,NA,NA,NA,0.624407055804162,NA,NA,NA,NA,NA,NA,NA,207.229848864798,3,16.3234953699167,16.3234953699167,0,NA,NA,11.4943162998077,3,0,5.777777778,5.777777778,NA,27.3243886329902
2018,263,NA,NA,NA,NA,NA,0.662660562531625,NA,NA,NA,NA,NA,NA,NA,204.272814969332,3,17.5920138889583,17.5920138889583,0,NA,NA,12.8706453741609,3,0,11.22222222,11.22222222,NA,28.3934055193405
2018,264,NA,NA,NA,NA,NA,0.677369166890767,NA,NA,NA,NA,NA,NA,NA,201.361275316173,3,17.3072916669583,17.3072916669583,0,NA,NA,13.7116453845942,3,0,6.277777778,6.277777778,NA,27.6040473341232
2018,265,NA,NA,NA,NA,NA,0.800975883756954,NA,NA,NA,NA,NA,NA,NA,191.681764393294,3,20.2667824077083,20.2667824077083,0,NA,NA,13.4033125506006,3,0,15,15,NA,26.5114471510646
2018,266,NA,NA,NA,NA,NA,0.609978603747517,NA,NA,NA,NA,NA,NA,NA,186.137745486753,2.5,16.1961805558125,16.1961805558125,0,NA,NA,12.5007614431877,2.5,0,9.555555556,9.555555556,NA,26.154032237847
2018,267,NA,NA,NA,NA,NA,0.563317233274627,NA,NA,NA,NA,NA,NA,NA,205.667024271118,2,14.4265046294583,14.4265046294583,0,NA,NA,11.0725810111501,2,0,3.777777778,3.777777778,NA,26.154032237847
2018,268,NA,NA,NA,NA,NA,0.570371710473362,NA,NA,NA,NA,NA,NA,NA,206.018542519137,1.02083333333333,14.0432335379167,14.0432335379167,0,NA,NA,11.0585353893951,1.02083333333333,0,3.277777778,3.277777778,NA,27.4301092574253
2018,269,NA,NA,NA,NA,NA,0.631031708127327,NA,NA,NA,NA,NA,NA,208.352842557125,208.352842557125,0,15.4360734604792,15.4360734604792,0,48.6465034408333,11.8948155489363,11.8948155489363,0,0,4.310747,4.310747,29.3115083320685,29.3115083320685
2018,270,NA,NA,NA,NA,NA,0.788775483745291,NA,NA,NA,NA,NA,NA,NA,199.192388809021,0.0208333333333333,18.5342174581875,18.5342174581875,0,NA,NA,15.0213022628453,0.0208333333333333,0,6.055555556,6.055555556,NA,31.609594835035
2018,271,NA,NA,NA,NA,NA,0.797764566614223,NA,NA,NA,NA,NA,NA,194.383585924104,194.383585924104,0,19.297118861875,19.297118861875,0,37.6694111947917,15.0947620418019,15.0947620418019,0,0,10.37602217,10.37602217,25.5736463745974,25.5736463745974
2018,272,NA,NA,NA,NA,NA,0.650668334892213,NA,NA,NA,NA,NA,NA,159.065238292646,159.065238292646,0,16.1151972407708,16.1151972407708,0,42.3063597329167,12.4723465872056,12.4723465872056,0,0,7.418253667,7.418253667,22.6616811139126,22.6616811139126
2018,273,NA,NA,NA,NA,NA,0.541966629191728,NA,NA,NA,NA,NA,NA,105.849378495479,105.849378495479,0,14.385363194375,14.385363194375,0,38.263805885625,10.3107342740208,10.3107342740208,0,0,11.708802,11.708802,15.9322147405612,15.9322147405612
2018,274,NA,NA,NA,NA,NA,0.721521430196162,NA,5.49675422017157,0.416666666666667,NA,32.333916243534,0.416666666666667,135.521492015771,135.521492015771,0,17.5270114029167,17.5270114029167,0,42.5457396872917,12.5057010614958,12.5057010614958,0,0,11.10605333,11.10605333,23.0319827477408,23.0319827477408
2018,275,NA,-0.456479919460008,0.416666666666667,1.37170092324186,0.416666666666667,0.915221003781853,NA,5.4291151353937,0.395833333333333,NA,52.3850225619219,0.395833333333333,170.287164515479,170.287164515479,0,16.9505970047917,16.9505970047917,0,43.532187961875,11.9620923639188,11.9620923639188,0,0,8.0348485,8.0348485,24.1459817772572,24.1459817772572
2018,276,NA,-0.449423037094623,0.4375,1.18440262697068,0.4375,0.734979589876057,NA,9.34967876499216,0.4375,NA,48.3303140727397,0.4375,174.665335593854,174.665335593854,0,9.67527818404167,9.67527818404167,0,45.0199997422917,7.33035671524937,7.33035671524937,0,0,2.2779395,2.2779395,13.251186370512,13.251186370512
2018,277,NA,-0.173488458462617,0.479166666666667,1.36136613756918,0.479166666666667,1.18787767910656,NA,6.95531275592765,0.395833333333333,NA,43.2896545983152,0.395833333333333,165.925963332083,165.925963332083,0,11.752121002375,11.752121002375,0,44.3547874304167,8.62489569075515,8.62489569075515,0,0,6.7568175,6.7568175,17.8706520930728,17.8706520930728
2018,278,NA,0.47005185454338,0.520833333333333,0.708047482702393,0.520833333333333,1.17809933724577,NA,10.6712509375575,0.458333333333333,NA,15.8312658341274,0.458333333333333,78.7350896381667,78.7350896381667,0,9.55426444854167,9.55426444854167,0,66.2805552395833,4.37162345815976,4.37162345815976,0,0,3.075285,3.075285,9.76488881805281,9.76488881805281
2018,279,NA,2.0041281481927,0.4375,-0.222154831662338,0.4375,1.78197331653036,NA,22.324923891718,0.458333333333333,NA,26.2119469011801,0.416666666666667,136.983301484104,136.983301484104,0,12.120574350375,12.120574350375,0,67.6953055939583,5.30092742551105,5.30092742551105,0,0.254,6.827292,6.827292,13.9424622544835,13.9424622544835
2018,280,NA,0.517695465521512,0.625,1.24788254948538,0.625,1.76557801500689,NA,10.2163310338495,0.541666666666667,NA,19.8340768947818,0.541666666666667,103.515871346042,103.515871346042,0,10.5881289195208,10.5881289195208,0,72.5777052533333,4.23979694588875,4.23979694588875,0,0,3.449062167,3.449062167,10.4798028929005,10.4798028929005
2018,281,NA,1.66342615617061,0.625,0.202364829067949,0.625,1.86579098523856,NA,14.2905180342818,0.395833333333333,NA,10.0143005653457,0.395833333333333,65.2833946504167,65.2833946504167,0,12.22521732325,12.22521732325,0,75.5151683822917,3.70170028365378,3.70170028365378,0,0,9.431805833,9.431805833,8.97112395535229,8.97112395535229
2018,282,NA,2.40765194687793,0.479166666666667,-0.563689065438584,0.479166666666667,1.84396288143934,NA,25.3540880543836,0.479166666666667,NA,0.123521908248789,0.458333333333333,67.5266018677083,67.5266018677083,0,12.8695381041667,12.8695381041667,0,67.6854546041667,5.07801676371908,5.07801676371908,0,0.254,10.46618,10.46618,9.49102495185795,9.49102495185795
2018,283,NA,0.513269930299723,0.479166666666667,1.15025140074852,0.479166666666667,1.66352133104825,NA,18.1908176265097,0.375,NA,40.8917271987856,0.375,174.080611056875,174.080611056875,0,12.1565009896458,12.1565009896458,0,48.8929617702083,8.02675705220141,8.02675705220141,0,0,4.787705833,4.787705833,15.3546431600874,15.3546431600874
2018,284,NA,0.078032455659143,0.4375,1.26292463417177,0.4375,1.34095708983091,NA,14.3351020848102,0.375,NA,38.034873423112,0.375,166.903224046604,166.903224046604,0,10.3046800016875,10.3046800016875,0,64.5772243260417,5.56570277589518,5.56570277589518,0,0,1.6764245,1.6764245,13.6372004948544,13.6372004948544
2018,285,NA,0.495835082438738,0.479166666666667,1.157320887654,0.479166666666667,1.65315597009274,NA,14.135264982636,0.479166666666667,NA,27.253905938878,0.458333333333333,NA,165.842793805875,0.0208333333333333,13.9034567870417,13.9034567870417,0,NA,NA,9.44164770674582,0.0208333333333333,0,2.421504167,2.421504167,NA,22.1753769045387
2018,286,NA,0.429683271167269,0.416666666666667,0.938921014015685,0.416666666666667,1.36860428518295,NA,19.6966882675502,0.395833333333333,NA,29.3907151652526,0.395833333333333,170.5072260125,170.5072260125,0,13.910595580125,13.910595580125,0,30.526946926875,11.5399689389003,11.5399689389003,0,0,7.484955167,7.484955167,17.4828673516963,17.4828673516963
2018,287,NA,-0.325884658439199,0.416666666666667,1.1365522795953,0.416666666666667,0.810667621156099,NA,9.94762359327271,0.375,NA,38.3978467366076,0.375,166.724186712812,166.724186712812,0,9.53952579697917,9.53952579697917,0,50.6424660691667,7.14766257692121,7.14766257692121,0,0,-0.609921467,-0.609921467,17.0070326921976,17.0070326921976
2018,288,NA,-0.289033730234896,0.520833333333333,0.97306461758364,0.520833333333333,0.684030887348744,NA,8.85122494766085,0.375,NA,41.4994226796101,0.375,NA,160.978823071458,0.0208333333333333,8.71967367066667,8.71967367066667,0,NA,NA,6.29572206353043,0.0208333333333333,0,0.261331433,0.261331433,NA,16.9596783947794
2018,289,NA,-0.716703083687225,0.583333333333333,1.41021030000448,0.583333333333333,0.693507216317259,NA,9.64586408456821,0.458333333333333,NA,40.4722648317045,0.458333333333333,158.858400561396,158.858400561396,0,9.30344903391667,9.30344903391667,0,61.1139328716667,6.3053136203289,6.3053136203289,0,0,-0.34957956,-0.34957956,18.1478261172919,18.1478261172919
2018,290,NA,-0.716587866712809,0.583333333333333,1.35854991538002,0.583333333333333,0.641962048667215,NA,9.32968598903616,0.479166666666667,NA,39.9690515876211,0.479166666666667,153.918735746125,153.918735746125,0,9.35820465447917,9.35820465447917,0,64.5357162177083,5.7188498747979,5.7188498747979,0,0,0.63018065,0.63018065,16.0152089469069,16.0152089469069
2018,291,NA,-0.496223898416277,0.625,1.05244563138702,0.625,0.556221732970744,NA,6.37874026749374,0.5,NA,37.4402967154197,0.479166666666667,144.073917239167,144.073917239167,0,8.56369558772917,8.56369558772917,0,70.651539493125,4.65296115440773,4.65296115440773,0,0,-0.424218147,-0.424218147,14.4204761702388,14.4204761702388
2018,292,NA,-0.587218013584567,0.666666666666667,1.14862206474438,0.666666666666667,0.561404051159814,NA,6.20275812825976,0.583333333333333,NA,35.056027460245,0.5625,143.196849952875,143.196849952875,0,9.4336288485,9.4336288485,0,69.979500829375,5.26279334333055,5.26279334333055,0,0,0.97736918,0.97736918,17.1211784366585,17.1211784366585
2018,293,NA,-0.708839516475089,0.770833333333333,1.18032558363776,0.770833333333333,0.471486067162671,NA,6.3421154126521,0.604166666666667,NA,36.4374924355782,0.604166666666667,137.609197071917,137.609197071917,0,8.53082454020833,8.53082454020833,0,74.3819027333333,4.2676302405399,4.2676302405399,0,0,-1.104588475,-1.104588475,15.3383234034977,15.3383234034977
2018,294,NA,-0.571154999387567,0.583333333333333,1.06607971762942,0.583333333333333,0.494924718241851,NA,6.6967171064668,0.541666666666667,NA,35.9545575789481,0.520833333333333,139.513868338958,139.513868338958,0,10.0925271548542,10.0925271548542,0,68.3617611914583,5.62772406168824,5.62772406168824,0,0,0.802803733,0.802803733,17.6448604798565,17.6448604798565
2018,295,NA,-0.578148623713596,0.6875,0.991041646038563,0.6875,0.412893022324967,NA,7.3182087623279,0.5625,NA,37.1048895986205,0.5625,136.124855875688,136.124855875688,0,9.2496148446875,9.2496148446875,0,70.621226333125,5.00489897119142,5.00489897119142,0,0,0.416084233,0.416084233,15.7241198741199,15.7241198741199
2018,296,NA,-0.260105614168808,0.416666666666667,0.64329427156125,0.416666666666667,0.383188657392442,NA,5.72970984395491,0.416666666666667,NA,26.4953293947106,0.395833333333333,115.622361492438,115.622361492438,0,10.1185601998333,10.1185601998333,0,70.4162076420833,4.67701332577803,4.67701332577803,0,0,1.730037667,1.730037667,12.6530822651319,12.6530822651319
2018,297,NA,-0.187783393515576,0.4375,0.626394204424836,0.4375,0.43861081090926,NA,6.28985031833342,0.375,NA,17.1779244734011,0.375,88.5172042998542,88.5172042998542,0,12.1563584764583,12.1563584764583,0,66.7649210239583,5.34906772089885,5.34906772089885,0,0,7.036315667,7.036315667,11.932529338976,11.932529338976
2018,298,NA,0.48775493912477,0.604166666666667,-0.0282525674447158,0.604166666666667,0.459502371680054,NA,6.67978878695153,0.5625,NA,-0.47343412261627,0.5625,35.9769390325208,35.9769390325208,0,10.8385882151042,10.8385882151042,0,79.850077346875,2.72168071701706,2.72168071701706,0,0,6.324571833,6.324571833,5.81305063138715,5.81305063138715
2018,299,NA,1.2233188238718,0.479166666666667,-0.465531353815666,0.479166666666667,0.757787470056136,NA,15.6796115592584,0.458333333333333,NA,-3.67490285407244,0.458333333333333,NA,63.7812208890208,0.0416666666666667,14.5799869910417,14.5799869910417,0,NA,NA,5.90553970230503,0.0416666666666667,0,10.00440817,10.00440817,NA,14.7247213637929
2018,300,NA,0.232355178703309,0.520833333333333,0.518549779547911,0.520833333333333,0.75090495825122,NA,13.5139422962541,0.479166666666667,NA,23.3344846204084,0.479166666666667,NA,124.693184548979,0.0208333333333333,12.7182617003542,12.7182617003542,0,NA,NA,6.65879496341378,0.0208333333333333,0,5.1652515,5.1652515,NA,14.3757163237668
2018,301,NA,0.594753042237635,0.5625,0.163544339813384,0.5625,0.75829738205102,NA,11.6311631921504,0.583333333333333,NA,10.1245621289096,0.541666666666667,79.6067046073542,79.6067046073542,0,11.2837722044583,11.2837722044583,0,77.7974647397917,3.40805411846106,3.40805411846106,0,0.254,7.085641333,7.085641333,13.8554833718473,13.8554833718473
2018,302,NA,0.0673487525873107,0.5,0.736735864076535,0.5,0.804084616663846,NA,11.578363628242,0.4375,NA,30.105038073154,0.4375,130.665473284854,130.665473284854,0,10.1563131676458,10.1563131676458,0,67.111968436875,4.87638388845322,4.87638388845322,0,0,3.64398325,3.64398325,13.1888715299602,13.1888715299602
2018,303,NA,-0.191349666601183,0.416666666666667,1.03337066243,0.416666666666667,0.842020995828817,NA,7.42028917320323,0.416666666666667,NA,27.8716128486619,0.395833333333333,124.736301668375,124.736301668375,0,9.15018303877083,9.15018303877083,0,67.5747298858333,4.59792877477932,4.59792877477932,0,0,1.37723406,1.37723406,12.6959846121071,12.6959846121071
2018,304,NA,0.438732832590648,0.520833333333333,0.626027868914758,0.520833333333333,1.06476070150541,NA,11.419164550277,0.4375,NA,-3.55954572504597,0.4375,38.1494578790417,38.1494578790417,0,11.0639327065417,11.0639327065417,0,75.6249679720833,3.40721289343386,3.40721289343386,0,0,7.806732667,7.806732667,7.33627275155916,7.33627275155916
2018,305,NA,1.27361829477977,0.479166666666667,0.187578496920409,0.479166666666667,1.46119679170018,NA,8.2178309031682,0.416666666666667,NA,-9.78576410124958,0.416666666666667,29.0059797234167,29.0059797234167,0,13.8630314061875,13.8630314061875,0,74.786143836875,4.2977167541605,4.2977167541605,0,0,9.043620833,9.043620833,8.33062949403514,8.33062949403514
2018,306,NA,0.647050870667861,0.395833333333333,1.18435188516528,0.395833333333333,1.83140275583314,NA,17.0903027500196,0.395833333333333,NA,10.2939785401274,0.395833333333333,115.844713197146,115.844713197146,0,16.22856153875,16.22856153875,0,45.93950107625,10.3957158410218,10.3957158410218,0,0,11.150145,11.150145,19.700854549338,19.700854549338
2018,307,NA,0.602561923018338,0.4375,0.883212942297857,0.4375,1.4857748653162,NA,7.72390825037984,0.375,NA,-6.22855414567458,0.375,NA,36.2873161744375,0.0208333333333333,13.3870370152083,13.3870370152083,0,NA,NA,6.67435279865825,0.0208333333333333,0,11.34476667,11.34476667,NA,11.2017789031262
2018,308,NA,0.170836911567167,0.416666666666667,1.4077224819056,0.416666666666667,1.57855939347276,NA,15.2963571485558,0.416666666666667,NA,10.1619246709192,0.416666666666667,NA,115.820223511771,0.0208333333333333,13.8500599961667,13.8500599961667,0,NA,NA,8.35151749781881,0.0208333333333333,0,8.328684333,8.328684333,NA,15.196821977124
2018,309,NA,-0.425169755943676,0.375,1.38530149266384,0.375,0.960131736720161,NA,6.526584436004,0.395833333333333,NA,11.9431114597232,0.375,91.452947461875,91.452947461875,0,9.89492338347917,9.89492338347917,0,61.4425131697917,5.62143509073298,5.62143509073298,0,0,1.4721829,1.4721829,12.9913537274358,12.9913537274358
2018,310,NA,-0.374821345247816,0.395833333333333,1.14232000547074,0.395833333333333,0.767498660222925,NA,8.0820933186194,0.395833333333333,NA,22.6295558030633,0.395833333333333,120.154745692917,120.154745692917,0,9.9222221189375,9.9222221189375,0,56.2851565172917,6.19289015938468,6.19289015938468,0,0,4.949567667,4.949567667,14.6596808264518,14.6596808264518
2018,311,NA,-0.65515450765956,0.5,1.03974175138497,0.5,0.384587243725407,NA,5.12499443355045,0.395833333333333,NA,24.700886757638,0.395833333333333,110.959226671229,110.959226671229,0,5.6363554140625,5.6363554140625,0,66.0742016079167,3.94975420371013,3.94975420371013,0,0,-1.36084652,-1.36084652,10.9848614016054,10.9848614016054
2018,312,NA,-0.548097297521938,0.479166666666667,0.775329580909059,0.479166666666667,0.22723228338712,NA,4.4697892716161,0.458333333333333,NA,29.4426648005572,0.458333333333333,114.858231529,114.858231529,0,2.96136783272917,2.96136783272917,0,65.6063811391667,3.2294814283035,3.2294814283035,0,0,-3.369448333,-3.369448333,9.12574486165385,9.12574486165385
2018,313,NA,-0.419715195185447,0.520833333333333,0.555102890957129,0.520833333333333,0.135387695771682,NA,0.970904095381167,0.520833333333333,NA,1.73846403068649,0.479166666666667,25.0038446985417,25.0038446985417,0,-0.530493054770833,-0.530493054770833,0,83.4178273604167,1.05298840395497,1.05298840395497,0,0,-4.906215333,-4.906215333,2.52606373715502,2.52606373715502
